SWEAT index,K index,Totals totals index,Date,Environmental_Stability,Moisture_Indices,Convective_Potential,Temperature_Pressure,Moisture_Temperature_Profiles,TH
224.4,34.3,41.4,17/05/2015,5.3,56.3,619.1,5802,982.59,0
215.1,37.2,40.7,19/05/2015,2.5,58.8,-4.6000000000000005,5807,987.56,0
238.6,36.1,39.3,20/05/2015,5.1,55.5,20.1,5839,1000.02,0
242.7,20.6,39.7,21/05/2015,1.7000000000000002,45.0,6.3999999999999995,5852,995.04,0
251.1,33.4,43.7,22/05/2015,3.6000000000000005,39.5,3210.4,5838,947.68,0
233.6,31.5,43.9,23/05/2015,4.4,41.5,2178.0,5863,933.42,0
400.6,38.1,57.5,24/05/2015,-11.5,44.9,4332.1,5839,945.32,1
400.6,38.8,57.5,25/05/2015,-9.9,44.1,3309.8,5839,923.4,1
260.1,41.8,52.4,26/05/2015,-11.4,58.5,-3.5,5830,977.01,0
289.9,36.5,51.2,27/05/2015,-7.0,56.7,3371.5,5830,969.1,0
289.9,35.1,51.2,28/05/2015,-10.0,56.9,44.6,5841,979.63,0
249.7,33.8,45.0,29/05/2015,-2.4,54.6,17.299999999999997,5839,969.01,0
206.1,37.4,45.4,30/05/2015,0.0,55.0,-8.899999999999999,5849,963.67,0
200.3,36.8,46.6,31/05/2015,-2.9000000000000004,56.3,-0.8000000000000007,5845,966.38,0
215.0,33.6,48.5,01/06/2015,-5.1,51.9,2340.7000000000003,5840,941.88,0
389.4,41.3,55.0,02/06/2015,-8.3,63.1,3155.2999999999997,5820,971.85,0
187.5,34.6,47.9,03/06/2015,-4.2,55.2,2384.9,5829,974.56,1
252.5,33.0,42.6,04/06/2015,2.0,58.3,-15.000000000000002,5838,966.51,1
215.7,31.6,43.5,05/06/2015,-1.7000000000000002,59.8,2602.0,5833,966.48,0
237.9,35.1,44.9,06/06/2015,-0.7000000000000002,65.7,-13.200000000000001,5845,963.67,0
250.0,36.3,46.7,07/06/2015,-2.9,60.6,14.299999999999999,5834,969.13,0
242.3,43.4,49.7,08/06/2015,-5.199999999999999,62.5,0.0,5846,969.07,1
242.3,40.3,49.7,09/06/2015,-4.3,63.7,2672.6,5856,963.67,0
366.4,38.3,53.0,10/06/2015,-2.0,54.0,2747.8,5856,945.34,1
419.6,47.0,55.3,11/06/2015,-7.799999999999999,72.5,-2.9000000000000004,5862,974.32,0
290.6,44.1,48.2,12/06/2015,2.0999999999999996,73.8,948.0,5826,985.06,1
334.7,45.0,52.9,13/06/2015,-6.700000000000001,69.6,3027.6,5828,979.75,1
226.6,38.7,42.3,14/06/2015,5.800000000000001,68.5,593.2,5830,997.57,0
236.9,40.1,44.1,15/06/2015,4.3,62.7,1101.8000000000002,5821,935.92,1
262.2,41.3,44.3,16/06/2015,3.2,64.9,1856.0,5821,949.99,1
247.6,38.7,42.4,17/06/2015,1.5999999999999996,72.5,2008.0,5831,984.97,0
226.6,37.0,42.3,18/06/2015,5.1,55.9,1240.8000000000002,5827,933.48,1
271.8,36.3,40.0,19/06/2015,6.999999999999999,58.9,-0.6,5837,945.37,1
300.0,40.0,41.0,20/06/2015,7.999999999999999,65.2,1259.6,5837,949.99,1
293.4,40.2,41.2,22/06/2015,8.3,70.8,355.0,5795,938.31,0
287.1,38.6,41.4,23/06/2015,9.2,63.4,-0.7999999999999998,5782,931.12,0
302.5,41.8,43.2,24/06/2015,7.800000000000001,71.5,458.4,5803,949.99,1
324.3,44.9,48.4,25/06/2015,-0.20000000000000018,65.5,2216.3,5797,938.23,0
299.9,42.2,43.8,26/06/2015,5.6,69.8,816.1,5763,928.56,0
318.4,39.0,39.8,27/06/2015,8.2,70.4,388.9,5765,949.99,1
308.8,44.3,47.8,28/06/2015,2.3000000000000007,70.4,0.49999999999999994,5843,947.68,0
262.2,40.6,44.0,29/06/2015,3.8999999999999995,68.6,1203.7,5799,997.57,0
220.7,40.8,44.3,30/06/2015,-0.09999999999999964,66.2,2019.4,5810,997.54,1
309.5,41.6,46.8,29/07/2015,1.9999999999999996,74.3,999.6,5810,973.4,1
383.8,41.4,43.8,30/07/2015,2.9,74.7,1654.4,5752,991.98,0
276.9,40.4,44.0,31/07/2015,3.9000000000000004,61.7,-42.8,5730,894.81,0
255.0,39.0,41.0,01/08/2015,9.8,60.7,2.3,5733,924.99,1
283.1,39.0,42.8,02/08/2015,8.3,65.1,-1.9,5783,935.98,0
265.1,40.0,44.8,03/08/2015,3.0999999999999996,71.3,1138.2,5821,995.1,0
240.4,35.0,42.8,04/08/2015,0.6000000000000005,61.2,10.100000000000001,5826,992.57,1
234.2,37.8,43.1,05/08/2015,1.5,62.2,0.8,5836,990.07,0
252.2,39.6,42.6,06/08/2015,6.6,60.5,1010.5999999999999,5826,918.59,0
228.5,36.3,40.2,07/08/2015,7.7,57.7,518.6,5837,905.6,0
222.8,35.7,41.8,08/08/2015,2.4999999999999996,69.3,-13.2,5849,941.18,0
240.9,39.8,43.8,09/08/2015,7.699999999999999,60.9,97.0,5812,892.2,0
250.4,40.0,45.2,10/08/2015,5.9,59.2,414.2,5815,905.66,0
257.8,36.4,41.8,11/08/2015,1.8000000000000007,66.2,2160.2000000000003,5834,987.5,0
277.5,38.8,41.4,12/08/2015,3.7,71.8,1873.6000000000001,5848,979.81,0
267.5,36.9,42.5,13/08/2015,3.0999999999999996,68.0,1847.3,5850,963.76,0
252.6,39.1,42.1,14/08/2015,4.0,70.0,52.300000000000004,5853,982.47,0
271.1,40.4,43.6,15/08/2015,2.2,72.7,1925.6,5839,971.91,0
271.4,38.2,43.8,16/08/2015,1.5999999999999996,71.5,1718.1,5833,979.84,0
273.4,41.2,46.7,17/08/2015,-1.2999999999999998,73.2,-2.4,5831,982.41,1
266.4,37.5,40.8,18/08/2015,4.7,69.9,1134.3,5839,963.85,1
281.2,30.4,42.8,19/08/2015,2.1999999999999997,67.8,1470.6,5842,969.25,0
273.7,40.6,45.7,20/08/2015,4.300000000000001,58.6,575.8,5839,905.57,1
256.3,33.1,40.4,21/08/2015,1.7000000000000002,62.0,3089.0,5833,974.47,0
242.8,35.8,41.0,22/08/2015,4.300000000000001,63.4,-2.6,5830,982.47,1
227.0,25.5,40.7,23/08/2015,5.9,57.6,937.0,5827,930.62,1
228.2,36.0,42.1,24/08/2015,6.1,60.2,899.7,5838,945.91,1
271.4,40.2,44.7,25/08/2015,4.6,65.5,1133.0,5839,964.4,0
252.0,39.1,42.3,26/08/2015,0.39999999999999947,70.2,3147.3,5846,982.35,0
263.6,34.2,40.1,27/08/2015,6.3,61.7,7.0,5841,974.6,0
278.8,42.0,44.5,28/08/2015,4.9,70.4,1331.8,5828,965.25,0
275.8,41.2,43.2,29/08/2015,2.6999999999999997,73.8,-1.5,5841,990.07,0
263.8,40.2,44.2,30/08/2015,0.40000000000000036,70.7,2462.0,5850,984.94,1
282.3,40.2,44.7,31/08/2015,0.7999999999999998,72.7,2502.0,5845,974.53,0
249.1,39.2,44.4,01/09/2015,1.8000000000000003,69.9,1441.5,5831,995.07,1
255.3,23.2,45.2,02/09/2015,4.4,59.9,-71.3,5822,972.12,0
228.3,38.6,43.4,03/09/2015,7.3,59.9,-123.1,5819,958.79,1
181.3,36.5,40.9,04/09/2015,0.40000000000000036,61.6,2725.8,5816,987.53,1
239.8,38.9,42.7,05/09/2015,7.8,65.4,-17.0,5813,944.53,0
232.5,25.2,43.2,06/09/2015,2.6999999999999997,56.7,1312.8,5820,963.94,0
177.4,24.2,40.0,07/09/2015,-0.6999999999999993,53.1,2502.8,5819,969.19,0
210.3,24.9,38.6,08/09/2015,1.7000000000000002,51.7,3399.7000000000003,5819,971.82,0
233.4,28.5,42.7,09/09/2015,0.7000000000000002,50.3,2068.7000000000003,5826,949.78,0
239.8,33.8,43.5,10/09/2015,-3.4000000000000004,61.3,4284.6,5829,960.8,0
232.9,35.0,41.1,11/09/2015,3.8,57.0,1576.2,5821,979.9,0
223.1,32.9,43.3,12/09/2015,2.1999999999999997,56.8,1223.1999999999998,5820,977.34,0
229.9,35.9,43.1,13/09/2015,1.8000000000000003,59.9,1350.3999999999999,5817,974.69,0
256.4,39.2,43.8,14/09/2015,1.0999999999999996,64.4,1669.3000000000002,5819,969.31,1
276.4,35.3,39.0,15/09/2015,6.5,66.0,1345.8999999999999,5830,977.28,1
270.1,37.0,44.7,16/09/2015,-0.3000000000000007,64.3,103.3,5836,982.44,0
251.5,36.6,41.5,17/09/2015,4.199999999999999,61.1,1717.2,5831,982.44,1
237.4,38.2,43.7,18/09/2015,1.4000000000000004,62.7,1934.6000000000001,5838,974.59,0
262.7,38.4,43.2,19/09/2015,3.6999999999999997,66.3,1758.3999999999999,5845,974.56,0
243.2,38.1,42.5,20/09/2015,5.5,70.3,-8.4,5833,977.34,1
280.8,38.0,43.6,21/09/2015,1.0,70.3,2107.8,5830,987.53,1
290.6,37.5,40.9,22/09/2015,7.0,68.3,-27.0,5834,958.48,1
293.8,39.9,43.8,23/09/2015,4.4,72.4,690.5,5819,987.63,1
281.6,41.6,45.4,24/09/2015,3.4000000000000004,70.5,948.6,5825,985.06,0
237.2,12.9,37.5,25/09/2015,3.7,44.2,2337.5,5823,990.07,0
192.9,29.6,37.2,26/09/2015,2.6,45.1,2464.9,5818,982.41,0
189.5,16.6,39.0,27/09/2015,1.9000000000000004,42.2,270.9,5814,985.03,0
166.0,25.8,38.6,28/09/2015,2.1000000000000005,40.6,169.4,5809,955.67,0
169.1,20.4,41.5,29/09/2015,-0.2999999999999998,51.3,1395.6,5805,967.81,0
154.3,30.1,39.9,30/09/2015,1.5999999999999996,50.3,1339.0,5812,941.3,1
183.7,33.5,42.7,01/10/2015,1.0,60.5,1926.2,5824,981.66,1
217.8,38.2,45.5,02/10/2015,-0.3000000000000007,59.5,2415.5,5813,969.28,1
218.6,35.8,44.2,03/10/2015,1.1000000000000005,54.2,2151.4,5812,971.97,0
193.6,26.5,40.8,04/10/2015,1.2000000000000002,43.4,2015.2,5810,984.76,0
210.4,32.6,40.5,05/10/2015,2.0,49.7,1670.3,5801,944.2,0
214.5,36.2,43.0,06/10/2015,0.6000000000000005,59.1,2084.7,5805,974.66,0
224.0,34.5,42.4,07/10/2015,4.8,62.0,614.5,5816,966.81,0
237.5,35.6,40.5,08/10/2015,7.1000000000000005,61.1,286.0,5810,977.43,0
239.5,31.5,41.6,09/10/2015,6.2,50.8,43.6,5810,974.81,0
210.7,34.4,41.1,10/10/2015,-0.2999999999999998,47.8,2309.4,5793,971.97,0
105.5,20.9,34.7,11/10/2015,-1.4000000000000004,34.5,2282.6,5768,982.81,0
75.3,24.8,34.3,12/10/2015,1.2000000000000002,35.3,977.8000000000001,5752,961.47,1
188.1,30.0,44.5,13/10/2015,2.8999999999999995,42.8,474.6,5751,974.99,0
199.3,34.4,44.8,14/10/2015,2.3,46.0,-8.7,5737,977.58,0
181.0,32.8,43.4,15/10/2015,4.300000000000001,46.8,506.7,5736,990.56,1
187.7,32.9,40.3,16/10/2015,4.1,45.8,1231.6,5743,980.06,0
203.5,24.6,41.4,17/10/2015,1.9000000000000004,39.8,1349.3999999999999,5758,982.59,0
184.1,11.1,38.7,18/10/2015,2.3000000000000003,35.8,1144.8,5765,986.18,0
197.7,16.3,40.2,19/10/2015,3.1000000000000005,38.3,68.7,5781,964.47,0
178.8,13.2,38.8,20/10/2015,2.0,39.6,149.0,5791,975.19,0
198.8,4.4,40.1,21/10/2015,-0.3000000000000007,39.3,2642.5,5779,987.56,0
180.3,10.6,38.4,22/10/2015,0.7000000000000002,37.4,2389.6,5770,981.46,0
180.5,16.8,39.5,23/10/2015,1.1,38.4,1435.3,5764,969.53,0
92.9,8.3,29.8,24/10/2015,4.0,33.2,1334.3,5759,970.87,0
83.2,6.1,26.6,25/10/2015,12.5,33.9,-95.3,5762,964.52,0
58.2,2.8,21.7,26/10/2015,13.7,30.2,0.0,5767,888.96,0
160.3,11.1,34.9,27/10/2015,9.299999999999999,29.1,-71.7,5761,956.61,0
164.4,2.8,37.6,28/10/2015,7.9,26.9,-130.89999999999998,5749,927.63,0
165.8,17.5,43.3,29/10/2015,1.0,33.6,-67.1,5734,950.7,0
159.8,34.0,46.7,30/10/2015,1.9000000000000001,40.5,-125.8,5720,951.19,0
207.6,28.9,40.3,31/10/2015,7.0,41.4,-39.0,5719,948.23,0
180.9,24.4,39.9,01/11/2015,8.1,39.1,-32.4,5732,974.5,0
188.2,23.7,44.6,02/11/2015,6.4,34.5,-141.8,5729,995.23,0
142.8,14.4,37.1,03/11/2015,10.7,31.5,-266.70000000000005,5740,959.62,0
126.1,15.8,36.4,04/11/2015,3.7,29.2,700.8,5734,967.06,0
131.4,29.7,37.4,05/11/2015,3.9,37.7,161.0,5744,980.11,0
143.4,1.8,36.8,06/11/2015,2.4,28.0,686.4,5730,972.11,0
70.1,19.8,34.6,07/11/2015,6.8999999999999995,27.7,-114.10000000000001,5730,956.73,0
127.6,15.0,35.0,08/11/2015,5.5,31.1,113.00000000000001,5726,963.04,0
150.9,10.1,30.2,09/11/2015,12.4,32.4,-38.1,5745,953.72,0
145.1,10.2,33.8,10/11/2015,11.600000000000001,34.2,0.0,5746,959.66,0
150.9,12.7,35.8,11/11/2015,17.7,17.9,0.0,5754,740.0,0
121.8,4.6,26.5,13/11/2015,14.5,33.4,4.399999999999999,5769,953.69,0
129.5,4.8,29.8,14/11/2015,10.1,37.2,1.3000000000000043,5783,953.54,0
125.7,5.6,29.2,15/11/2015,15.899999999999999,33.5,-91.10000000000001,5775,960.6,0
98.2,-11.8,31.6,16/11/2015,8.4,28.6,-16.599999999999994,5768,975.72,0
140.2,-0.7,36.0,17/11/2015,6.8,27.9,-60.0,5744,959.21,0
146.3,7.9,41.7,18/11/2015,3.5000000000000004,30.6,-42.5,5709,964.24,0
93.0,-10.4,28.0,19/11/2015,12.100000000000001,26.6,-47.3,5736,971.28,0
90.0,-9.3,31.4,20/11/2015,13.7,28.5,0.0,5752,967.58,0
25.2,-12.3,26.4,21/11/2015,16.9,23.5,0.0,5757,966.65,0
23.3,-12.3,26.6,22/11/2015,19.8,18.8,0.0,5755,960.18,0
21.3,-13.6,26.5,23/11/2015,17.6,20.8,0.0,5755,886.58,0
140.1,-10.2,28.1,24/11/2015,20.7,22.3,0.0,5760,890.12,0
141.7,12.2,29.1,25/11/2015,19.0,29.7,0.0,5771,909.9,0
150.4,-7.9,30.3,26/11/2015,19.3,24.4,0.0,5758,910.2,0
151.6,-6.7,33.2,27/11/2015,13.9,28.0,-56.800000000000004,5743,971.68,0
154.6,9.2,33.2,28/11/2015,10.600000000000001,28.8,25.4,5735,962.15,0
168.2,21.1,42.2,29/11/2015,10.7,27.0,0.0,5743,933.9,0
176.0,4.0,37.8,30/11/2015,12.4,37.8,0.0,5750,935.6,0
205.6,26.7,39.8,01/12/2015,10.1,44.7,-118.89999999999999,5745,977.2,0
214.4,35.5,50.5,03/12/2015,-1.0999999999999999,37.2,227.89999999999998,5682,942.78,0
142.1,17.4,47.8,04/12/2015,3.1999999999999997,27.3,0.0,5664,961.21,0
131.3,-8.5,32.7,05/12/2015,7.8,24.5,124.3,5721,977.74,0
175.5,22.7,31.4,06/12/2015,13.1,30.7,187.7,5721,977.8,0
143.1,0.8,30.7,07/12/2015,13.3,29.8,53.199999999999996,5724,964.86,0
138.3,-4.7,25.0,08/12/2015,19.1,21.0,-58.2,5723,943.22,0
131.7,-5.8,22.1,09/12/2015,24.8,23.7,-68.1,5728,951.88,0
151.0,-3.6,29.8,10/12/2015,17.0,22.0,-60.5,5733,963.95,0
147.1,23.2,35.0,11/12/2015,7.0,37.3,-0.09999999999999787,5727,987.18,0
134.5,24.0,34.1,12/12/2015,7.9,33.9,26.699999999999996,5721,982.86,0
224.6,27.6,43.6,13/12/2015,5.8999999999999995,39.1,55.49999999999999,5717,980.39,0
234.6,11.2,44.4,14/12/2015,14.7,30.4,0.0,5702,932.17,0
230.6,14.4,41.2,15/12/2015,17.9,28.1,0.0,5692,952.19,0
99.8,1.8,29.0,16/12/2015,22.6,25.9,0.0,5686,918.2,0
127.7,-4.5,30.1,17/12/2015,29.9,17.2,0.0,5677,896.96,1
221.8,30.9,44.0,18/12/2015,20.0,37.0,0.0,5659,974.91,0
216.0,24.3,39.3,19/12/2015,21.4,32.9,0.0,5637,975.95,0
77.6,-13.1,5.9,20/12/2015,29.4,18.5,0.0,5654,906.17,0
101.4,5.8,24.3,21/12/2015,30.6,20.6,0.0,5653,872.57,0
174.1,24.7,34.6,22/12/2015,26.299999999999997,25.1,0.0,5669,879.29,0
133.2,15.3,27.3,23/12/2015,26.6,20.8,0.0,5697,932.69,0
199.7,23.3,29.1,24/12/2015,31.0,29.3,0.0,5692,886.41,0
174.5,16.8,25.7,25/12/2015,32.599999999999994,23.2,0.0,5659,918.41,0
69.8,-10.7,8.1,26/12/2015,36.3,14.2,0.0,5697,931.39,0
71.8,-2.8,3.7,27/12/2015,39.0,13.3,0.0,5737,835.65,0
108.5,-8.7,22.4,29/12/2015,30.0,17.1,0.0,5745,885.82,0
79.0,-3.9,27.1,30/12/2015,21.1,17.4,0.0,5722,892.23,0
100.8,5.5,36.5,31/12/2015,11.5,18.6,0.0,5682,923.48,0
100.8,5.5,36.5,02/01/2018,20.5,17.6,0.0,5682,955.43,0
100.8,5.5,36.5,03/01/2018,26.1,13.1,0.0,5726,922.59,0
100.8,5.5,36.5,04/01/2018,28.0,10.0,0.0,5726,918.31,0
66.0,3.5,34.5,05/01/2018,30.0,9.9,0.0,5726,955.24,0
66.0,3.5,34.5,06/01/2018,28.6,11.3,0.0,5726,961.26,0
66.0,3.5,34.5,07/01/2018,30.9,11.2,0.0,5726,991.28,0
66.0,3.5,34.5,08/01/2018,37.3,7.9,0.0,5721,788.75,0
73.7,-6.0,21.9,09/01/2018,43.7,11.3,0.0,5758,944.12,0
73.7,-6.0,21.9,10/01/2018,36.099999999999994,10.3,0.0,5758,928.8,0
73.7,-6.0,21.9,11/01/2018,34.900000000000006,11.9,0.0,5758,966.2,0
73.7,-6.0,21.9,12/01/2018,39.0,14.0,0.0,5758,827.07,0
73.7,4.9,8.4,13/01/2018,34.4,20.6,3.1000000000000005,5758,1025.74,0
73.7,4.9,21.7,14/01/2018,38.0,12.3,0.0,5758,869.18,0
73.7,4.9,21.7,15/01/2018,39.0,14.3,0.0,5758,946.33,0
73.7,4.9,21.7,16/01/2018,34.8,13.4,-21.6,5758,1011.31,0
73.7,4.9,21.7,17/01/2018,32.2,11.9,0.0,5758,916.33,0
73.7,4.9,21.7,18/01/2018,33.599999999999994,13.4,-20.1,5758,1012.32,0
73.7,8.0,24.8,19/01/2018,36.7,9.7,0.0,5758,851.12,0
73.7,10.9,30.6,20/01/2018,34.1,7.5,0.0,5738,776.97,0
73.7,10.9,30.6,21/01/2018,20.7,15.2,0.0,5738,926.54,0
73.7,10.9,30.6,22/01/2018,24.7,9.4,0.0,5741,936.05,0
73.7,10.9,30.6,23/01/2018,36.4,10.4,0.0,5741,870.69,0
73.7,10.9,30.6,24/01/2018,27.6,12.7,0.0,5741,785.41,0
73.7,10.9,30.6,25/01/2018,25.3,17.5,0.0,5741,836.97,0
73.7,10.9,30.6,26/01/2018,14.8,17.4,2676.6,5741,1168.11,0
73.7,10.9,30.6,27/01/2018,24.200000000000003,18.3,0.0,5741,979.72,0
73.7,10.9,30.6,28/01/2018,36.0,11.1,0.0,5741,789.9,0
73.7,10.9,30.6,29/01/2018,23.8,22.8,0.0,5741,870.6,0
73.7,10.9,30.6,30/01/2018,26.1,8.6,0.0,5741,874.18,0
86.0,1.9,20.5,31/01/2018,29.6,16.8,0.0,5757,1005.98,0
86.0,1.9,20.5,01/02/2018,28.799999999999997,22.7,0.0,5757,867.17,0
87.2,4.2,22.8,02/02/2018,25.299999999999997,16.7,0.0,5757,893.74,0
87.2,4.2,22.8,03/02/2018,22.5,19.2,0.0,5757,939.55,0
87.2,4.2,22.8,04/02/2018,19.5,20.8,0.0,5757,990.9,0
87.2,4.2,22.8,05/02/2018,20.7,21.4,0.0,5757,973.23,0
87.2,4.2,22.8,06/02/2018,20.9,20.3,0.0,5757,890.22,0
87.2,4.2,22.8,07/02/2018,20.7,21.8,159.4,5757,1060.46,0
87.2,4.2,22.8,08/02/2018,29.299999999999997,29.7,0.0,5757,829.95,0
87.2,4.2,22.8,09/02/2018,19.1,25.9,-156.2,5751,916.37,0
87.2,4.2,22.8,10/02/2018,21.4,29.3,-117.8,5751,938.49,0
87.2,4.2,22.8,11/02/2018,33.900000000000006,14.4,0.0,5751,791.51,0
87.2,4.2,22.8,12/02/2018,32.1,13.7,0.0,5751,828.15,0
87.2,4.2,22.8,13/02/2018,27.200000000000003,21.0,0.0,5751,979.07,0
149.1,26.3,46.6,14/02/2018,5.7,27.9,0.0,5639,898.36,0
149.1,26.3,46.6,15/02/2018,6.3,20.9,0.0,5639,887.4,0
149.1,26.3,46.6,16/02/2018,8.100000000000001,13.2,0.0,5639,881.03,0
149.1,26.3,46.6,17/02/2018,4.2,19.6,0.0,5639,901.57,0
149.1,26.3,46.6,18/02/2018,2.3000000000000003,18.8,0.0,5701,880.6,0
149.1,26.3,46.6,19/02/2018,-4.199999999999999,23.4,-0.7999999999999972,5701,995.8,0
149.1,26.3,46.6,20/02/2018,2.9,27.6,0.0,5701,964.2,0
149.1,26.3,46.6,21/02/2018,-6.300000000000001,27.6,887.6,5701,968.39,0
149.1,26.3,46.6,22/02/2018,-1.9000000000000001,26.7,-172.7,5701,948.76,0
149.1,26.3,46.6,23/02/2018,-9.8,27.7,8783.3,5701,1117.92,0
149.1,26.3,46.6,24/02/2018,-6.4,24.1,603.5,5701,946.4,0
149.1,26.3,46.6,25/02/2018,-7.6000000000000005,23.7,970.8000000000001,5701,955.74,0
149.1,26.3,46.6,26/02/2018,4.0,29.5,-829.5,5701,827.69,0
149.1,26.3,46.6,27/02/2018,-6.9,22.7,38.5,5701,948.02,0
149.1,-0.2,46.6,28/02/2018,-7.8999999999999995,21.1,-30.4,5701,945.45,0
149.1,-0.2,46.6,01/03/2018,-10.899999999999999,26.7,-2.1999999999999997,5701,992.55,0
131.9,3.3,44.9,02/03/2018,3.5,23.2,16.899999999999977,5739,831.64,0
131.9,3.3,44.9,03/03/2018,-3.8000000000000003,30.0,1040.5,5739,966.64,0
95.9,23.4,42.1,04/03/2018,-1.1999999999999997,25.4,643.5999999999999,5745,953.54,0
95.9,23.4,42.1,05/03/2018,-0.9999999999999996,27.8,894.3,5745,965.34,0
157.3,30.1,49.1,06/03/2018,1.3,27.4,-623.3,5703,828.99,0
157.3,30.1,49.1,07/03/2018,8.2,26.2,0.0,5679,833.3,0
157.3,30.1,49.1,08/03/2018,-0.3999999999999999,19.6,7701.900000000001,5679,1167.42,0
157.3,30.1,49.1,09/03/2018,6.1,25.2,0.0,5679,840.48,0
162.5,29.0,48.0,10/03/2018,1.8000000000000003,18.5,0.0,5679,826.16,0
162.5,29.0,48.0,11/03/2018,2.0,18.5,-562.9,5679,831.02,1
162.5,29.0,48.0,12/03/2018,-6.1000000000000005,24.8,998.7,5679,938.53,0
354.5,36.0,55.0,13/03/2018,-8.6,25.2,1869.8,5679,956.76,0
354.5,36.0,55.0,14/03/2018,14.2,19.6,0.0,5679,732.42,0
73.0,21.0,41.0,15/03/2018,3.1999999999999997,25.4,-219.1,5753,989.31,0
190.0,36.2,48.7,16/03/2018,-9.4,38.4,2342.1,5725,958.69,1
102.6,28.5,44.1,17/03/2018,4.0,29.9,-414.5,5697,857.44,0
185.3,27.9,49.3,18/03/2018,19.5,26.3,0.0,5700,801.44,0
31.0,16.4,34.0,19/03/2018,2.0,25.6,10.199999999999989,5764,961.26,0
42.7,7.6,26.5,20/03/2018,10.8,21.8,-108.3,5744,953.69,0
179.8,14.5,40.1,21/03/2018,8.7,21.5,-110.2,5768,945.08,0
179.8,14.5,40.1,22/03/2018,9.299999999999999,27.8,540.9,5768,941.54,0
179.8,14.5,40.1,23/03/2018,5.8,28.4,1293.5,5768,938.26,0
179.8,14.5,40.1,24/03/2018,3.2,40.9,7.700000000000001,5768,973.92,1
179.8,27.6,40.1,25/03/2018,5.300000000000001,32.5,1145.3000000000002,5768,949.68,0
179.8,27.6,40.1,26/03/2018,8.9,26.8,2.4000000000000004,5768,922.7,0
179.8,27.6,40.1,27/03/2018,9.5,24.4,180.3,5768,917.76,0
179.8,27.6,40.1,28/03/2018,6.8,21.0,1107.0,5768,930.52,0
179.8,27.6,40.1,29/03/2018,3.6,24.2,2047.3,5768,960.33,0
179.8,27.6,40.1,30/03/2018,9.5,18.6,-5.9,5768,895.43,1
179.8,27.6,40.1,31/03/2018,9.0,26.2,-9.3,5768,895.41,1
91.0,23.5,36.0,01/04/2018,11.299999999999999,30.5,907.9,5768,953.9,0
91.0,23.5,36.0,02/04/2018,18.7,27.9,-387.6,5768,837.51,0
91.0,23.5,36.0,03/04/2018,11.100000000000001,34.3,852.8,5742,975.84,0
91.0,22.2,36.0,04/04/2018,8.7,28.4,924.1999999999999,5742,917.07,0
91.0,22.2,36.0,05/04/2018,6.300000000000001,31.5,1505.7,5742,928.2,0
91.0,22.2,36.0,06/04/2018,3.0,38.7,3817.7999999999997,5742,1008.84,0
91.0,22.2,36.0,07/04/2018,5.9,32.7,2275.6,5742,926.24,1
91.0,22.2,36.0,08/04/2018,12.3,36.1,-265.2,5742,846.27,1
91.0,22.2,36.0,09/04/2018,5.0,44.5,1358.2,5742,958.1,1
91.0,22.2,36.0,10/04/2018,12.7,39.6,-182.0,5742,946.4,1
91.0,22.2,36.0,11/04/2018,7.6,31.4,1053.3999999999999,5742,927.32,0
91.0,22.2,36.0,12/04/2018,11.299999999999999,36.0,28.900000000000006,5742,934.19,0
91.0,22.2,36.0,13/04/2018,2.8999999999999995,39.2,12.9,5742,1025.15,1
91.0,22.2,36.0,14/04/2018,5.3,35.8,1391.6,5742,921.27,0
91.0,22.2,36.0,15/04/2018,8.2,39.2,486.5,5742,903.78,0
91.0,22.2,36.0,16/04/2018,4.6,30.9,1142.6000000000001,5742,911.03,1
217.6,34.0,49.5,18/04/2018,1.4,43.5,122.69999999999999,5761,960.21,0
217.6,34.0,49.5,19/04/2018,-2.0,33.4,831.7,5761,921.29,0
217.6,34.0,49.5,20/04/2018,-6.199999999999999,27.7,1917.5,5761,936.28,1
217.6,34.0,49.5,21/04/2018,-1.1999999999999997,45.1,-215.4,5796,873.73,1
370.4,39.6,55.1,22/04/2018,-9.1,45.7,2194.7,5796,946.15,0
370.4,39.6,55.1,23/04/2018,-6.6000000000000005,30.9,2083.8999999999996,5794,947.25,0
370.4,39.6,55.1,24/04/2018,-5.6,29.5,1490.8999999999999,5794,944.92,0
370.4,39.6,55.1,25/04/2018,-2.8,22.7,1597.1,5796,920.46,0
370.4,39.6,55.1,26/04/2018,3.9999999999999996,33.3,443.9,5796,903.46,1
370.4,39.6,55.1,27/04/2018,8.4,33.6,-358.0,5796,891.66,0
370.4,39.6,55.1,28/04/2018,-10.1,35.1,12999.0,5796,1157.85,0
170.4,31.3,46.8,29/04/2018,-5.1,41.9,2350.4,5797,953.61,1
199.1,29.3,44.9,30/04/2018,0.2999999999999998,45.0,-15.3,5778,939.19,0
199.1,29.3,44.9,01/05/2018,5.1,40.5,3.8,5778,994.64,0
213.1,31.7,49.7,02/05/2018,3.1,27.8,1084.5,5776,901.76,0
213.1,31.7,49.7,03/05/2018,9.899999999999999,39.1,0.0,5776,929.11,0
213.1,31.7,49.7,04/05/2018,4.0,29.3,634.1999999999999,5776,889.24,0
213.1,31.7,49.7,05/05/2018,9.200000000000001,31.6,-205.20000000000002,5776,860.21,0
213.1,31.7,49.7,06/05/2018,-1.7999999999999998,35.7,1051.0,5776,911.65,0
