YEAR,MONTH,DAY,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS
2015,5,6,272.7,-2.4,-12.8,36.5,19.6,34.2,53.8,300.8,992.54,-61.7,5348.3,47.7,5800
2015,5,7,413.2,-2.6,-12,42,23.8,35.5,59.3,298.93,982.44,-122.5,3839.1,51.4,5790
2015,5,8,478.3,-3.8,-13.1,42.7,25.7,36.3,62,298.96,985,-112.6,3710.5,47.7,5790
2015,5,9,420.6,-0.5,-10.2,40.5,26.9,30.2,57.1,299.49,979.78,-5.3,30,52.2,5803
2015,5,10,238.5,3,-6.9,29.9,21.2,27.4,48.6,299.79,979.75,-4.5,4.7,49.4,5811
2015,5,11,223.2,2,-7.9,32.1,19.7,29.6,49.3,299.49,979.78,-51.7,3538.9,59.9,5823
2015,5,12,254,1,-9.1,37.7,20.9,30.4,51.3,299.99,990.04,-59,3985.4,56.5,5806
2015,5,13,170.4,1.2,-8.5,35.7,17.9,31.2,49.1,299.13,982.41,-94.6,3049.8,48.7,5809
2015,5,14,219.1,3,-7,37.6,19.6,29,48.6,299.75,984.97,-2.8,2.8,58.6,5821
2015,5,15,340.8,2.6,-6.9,42.7,24.7,27.3,52,298.8,971.91,-62.3,2882.2,64.4,5822
2015,5,16,317.8,4.9,-3.8,39,24.3,26.4,50.7,297.15,982.59,-96.4,1112.1,67.9,5822
2015,5,17,224.4,6.8,-1.5,34.3,16.7,24.7,41.4,296.95,982.59,-108.8,727.9,56.3,5802
2015,5,19,215.1,6,-3.5,37.2,17.8,22.9,40.7,299.18,987.56,-4.7,0.1,58.8,5807
2015,5,20,238.6,6.8,-1.7,36.1,17.8,21.5,39.3,301.05,1000.02,20.1,0,55.5,5839
2015,5,21,242.7,6.2,-4.5,20.6,16.1,23.6,39.7,301.42,995.04,-0.4,6.8,45,5852
2015,5,22,251.1,7.9,-4.3,33.4,17.5,26.2,43.7,299.14,947.68,-65.7,3276.1,39.5,5838
2015,5,23,233.6,8,-3.6,31.5,14.8,29.1,43.9,297.65,933.42,-134.5,2312.5,41.5,5863
2015,5,24,400.6,0.5,-12,38.1,21.2,36.3,57.5,299.73,945.32,-118.9,4451,44.9,5839
2015,5,25,400.6,0.9,-10.8,38.8,21.2,36.3,57.5,298.12,923.4,-127,3436.8,44.1,5839
2015,5,26,260.1,-0.5,-10.9,41.8,19.7,32.7,52.4,300.94,977.01,-6.2,2.7,58.5,5830
2015,5,27,289.9,1.4,-8.4,36.5,21.5,29.7,51.2,299.55,969.1,-75.8,3447.3,56.7,5830
2015,5,28,289.9,0.3,-10.3,35.1,21.5,29.7,51.2,301.17,979.63,-4.3,48.9,56.9,5841
2015,5,29,249.7,3.9,-6.3,33.8,18.4,26.6,45,300.24,969.01,-10.4,27.7,54.6,5839
2015,5,30,206.1,4.9,-4.9,37.4,16.6,28.8,45.4,299.17,963.67,-15.6,6.7,55,5849
2015,5,31,200.3,3.5,-6.4,36.8,16.9,29.7,46.6,299.51,966.38,-11.8,11,56.3,5845
2015,6,1,215,1.9,-7,33.6,19.5,29,48.5,297.92,941.88,-120.1,2460.8,51.9,5840
2015,6,2,389.4,0.7,-9,41.3,26.4,28.6,55,299.39,971.85,-20.8,3176.1,63.1,5820
2015,6,3,187.5,2.7,-6.9,34.6,18.5,29.4,47.9,299.04,974.56,-60.6,2445.5,55.2,5829
2015,6,4,252.5,5.8,-3.8,33,19.2,23.4,42.6,298.73,966.51,-16.6,1.6,58.3,5838
2015,6,5,215.7,4,-5.7,31.6,18.7,24.8,43.5,298.92,966.48,-14.3,2616.3,59.8,5833
2015,6,6,237.9,4.5,-5.2,35.1,20.2,24.7,44.9,299.17,963.67,-14.3,1.1,65.7,5845
2015,6,7,250,3.4,-6.3,36.3,21.4,25.3,46.7,299.45,969.13,-10.6,24.9,60.6,5834
2015,6,8,242.3,2.4,-7.6,43.4,21.2,28.5,49.7,299.75,969.07,0,0,62.5,5846
2015,6,9,242.3,2.7,-7,40.3,21.2,28.5,49.7,299.17,963.67,-65.6,2738.2,63.7,5856
2015,6,10,366.4,5,-7,38.3,24.1,28.9,53,298.53,945.34,-89.6,2837.4,54,5856
2015,6,11,419.6,1.4,-9.2,47,24.7,30.6,55.3,301,974.32,-7.5,4.6,72.5,5862
2015,6,12,290.6,5.6,-3.5,44.1,24.1,24.1,48.2,298.27,985.06,-22.4,970.4,73.8,5826
2015,6,13,334.7,1.6,-8.3,45,25.7,27.2,52.9,299.89,979.75,-18.5,3046.1,69.6,5828
2015,6,14,226.6,7.4,-1.6,38.7,18.6,23.7,42.3,298.34,997.57,-53.5,646.7,68.5,5830
2015,6,15,236.9,7.6,-3.3,40.1,20.8,23.3,44.1,296.78,935.92,-5.6,1107.4,62.7,5821
2015,6,16,262.2,7.3,-4.1,41.3,22.1,22.2,44.3,297.85,949.99,6.8,1849.2,64.9,5821
2015,6,17,247.6,5.6,-4,38.7,19.9,22.5,42.4,299.35,984.97,-4.4,2012.4,72.5,5831
2015,6,18,226.6,8,-2.9,37,18.8,23.5,42.3,296.76,933.48,-19.1,1259.9,55.9,5827
2015,6,19,271.8,9.2,-2.2,36.3,18.8,21.2,40,297.73,945.37,-0.6,0,58.9,5837
2015,6,20,300,9.7,-1.7,40,20.5,20.5,41,297.55,949.99,6.8,1252.8,65.2,5837
2015,6,22,293.4,9.5,-1.2,40.2,20.6,20.6,41.2,296.8,938.31,-5.4,360.4,70.8,5795
2015,6,23,287.1,9.7,-0.5,38.6,20.7,20.7,41.4,295.85,931.12,-8.5,7.7,63.4,5782
2015,6,24,302.5,9.4,-1.6,41.8,21.6,21.6,43.2,297.25,949.99,6.7,451.7,71.5,5803
2015,6,25,324.3,5.7,-5.9,44.9,23.7,24.7,48.4,298.38,938.23,-2.5,2218.8,65.5,5797
2015,6,26,299.9,8.1,-2.5,42.2,21.9,21.9,43.8,296.91,928.56,-17.4,833.5,69.8,5763
2015,6,27,318.4,9.5,-1.3,39,19.9,19.9,39.8,297.45,949.99,6.4,382.5,70.4,5765
2015,6,28,308.8,6.9,-4.6,44.3,23.9,23.9,47.8,297.74,947.68,-0.2,0.7,70.4,5843
2015,6,29,262.2,6.6,-2.7,40.6,22,22,44,298.64,997.57,-9.3,1213,68.6,5799
2015,6,30,220.7,4.9,-5,40.8,20.6,23.7,44.3,299.74,997.54,-0.1,2019.5,66.2,5810
2015,7,29,309.5,5.6,-3.6,41.6,22.5,24.3,46.8,297.99,973.4,-33.4,1033,74.3,5810
2015,7,30,383.8,6.3,-3.4,41.4,21.9,21.9,43.8,299.25,991.98,6.4,1648,74.7,5752
2015,7,31,276.9,6.7,-2.8,40.4,21.5,22.5,44,294.47,894.81,-46.4,3.6,61.7,5730
2015,8,1,255,11,-1.2,39,20.5,20.5,41,294.75,924.99,0,2.3,60.7,5733
2015,8,2,283.1,9.3,-1,39,21.4,21.4,42.8,295.59,935.98,-3,1.1,65.1,5783
2015,8,3,265.1,6.1,-3,40,22,22.8,44.8,298.53,995.1,-6,1144.2,71.3,5821
2015,8,4,240.4,5.2,-4.6,35,19.7,23.1,42.8,299.71,992.57,-0.7,10.8,61.2,5826
2015,8,5,234.2,5.6,-4.1,37.8,20.5,22.6,43.1,299.5,990.07,-1.8,2.6,62.2,5836
2015,8,6,252.2,8.6,-2,39.6,21.3,21.3,42.6,295.99,918.59,-19.5,1030.1,60.5,5826
2015,8,7,228.5,9,-1.3,36.3,18.7,21.5,40.2,295.18,905.6,-36.3,554.9,57.7,5837
2015,8,8,222.8,5.6,-3.1,35.7,19,22.8,41.8,297.06,941.18,-41.4,28.2,69.3,5849
2015,8,9,240.9,8.6,-0.9,39.8,21.1,22.7,43.8,293.63,892.2,-85.9,182.9,60.9,5812
2015,8,10,250.4,8,-2.1,40,21.5,23.7,45.2,294.89,905.66,-73.8,488,59.2,5815
2015,8,11,257.8,5.9,-4.1,36.4,19.5,22.3,41.8,299.87,987.5,-3.2,2163.4,66.2,5834
2015,8,12,277.5,6.7,-3,38.8,20,21.4,41.4,299.2,979.81,-5.3,1878.9,71.8,5848
2015,8,13,267.5,6.3,-3.2,36.9,20.6,21.9,42.5,298.58,963.76,-12,1859.3,68,5850
2015,8,14,252.6,6.7,-2.7,39.1,20.4,21.7,42.1,298.63,982.47,-10.4,62.7,70,5853
2015,8,15,271.1,5.9,-3.7,40.4,21.3,22.3,43.6,298.9,971.91,-10.9,1936.5,72.7,5839
2015,8,16,271.4,5.6,-4,38.2,21.6,22.2,43.8,299,979.84,-9.4,1727.5,71.5,5833
2015,8,17,273.4,4.2,-5.5,41.2,22.9,23.8,46.7,299.23,982.41,-4.8,2.4,73.2,5831
2015,8,18,266.4,6.9,-2.2,37.5,19.3,21.5,40.8,298.19,963.85,-26.5,1160.8,69.9,5839
2015,8,19,281.2,5.8,-3.6,30.4,20.5,22.3,42.8,298.57,969.25,-33.5,1504.1,67.8,5842
2015,8,20,273.7,7.4,-3.1,40.6,21.1,24.6,45.7,295.28,905.57,-58.5,634.3,58.6,5839
2015,8,21,256.3,5.8,-4.1,33.1,19.1,21.3,40.4,299.82,974.47,-20.5,3109.5,62,5833
2015,8,22,242.8,6.7,-2.4,35.8,19,22,41,298.54,982.47,-3.7,1.1,63.4,5830
2015,8,23,227,7.9,-2,25.5,19.1,21.6,40.7,296.49,930.62,-34.1,971.1,57.6,5827
2015,8,24,228.2,8,-1.9,36,19.2,22.9,42.1,297.04,945.91,-46.3,946,60.2,5838
2015,8,25,271.4,7.3,-2.7,40.2,21.1,23.6,44.7,297.97,964.4,-31,1164,65.5,5839
2015,8,26,252,5.3,-4.9,39.1,20.8,21.5,42.3,300.22,982.35,-3.6,3150.9,70.2,5846
2015,8,27,263.6,8,-1.7,34.2,18.4,21.7,40.1,298.54,974.6,-5.5,12.5,61.7,5841
2015,8,28,278.8,7.7,-2.8,42,22.2,22.3,44.5,298.03,965.25,-0.7,1332.5,70.4,5828
2015,8,29,275.8,6.3,-3.6,41.2,20.9,22.3,43.2,299.69,990.07,-1.9,0.4,73.8,5841
2015,8,30,263.8,5.2,-4.8,40.2,20.6,23.6,44.2,299.85,984.94,-3.5,2465.5,70.7,5850
2015,8,31,282.3,5.3,-4.5,40.2,21.4,23.3,44.7,299.33,974.53,-14.2,2516.2,72.7,5845
2015,9,1,249.1,5.7,-3.9,39.2,20.1,24.3,44.4,299.33,995.07,-27,1468.5,69.9,5831
2015,9,2,255.3,6.4,-2,23.2,21.4,23.8,45.2,297.14,972.12,-78.1,6.8,59.9,5822
2015,9,3,228.3,7.5,-0.2,38.6,19.9,23.5,43.4,295.37,958.79,-146.7,23.6,59.9,5819
2015,9,4,181.3,5.2,-4.8,36.5,17.3,23.6,40.9,299.57,987.53,-5.1,2730.9,61.6,5816
2015,9,5,239.8,7.7,0.1,38.9,20.1,22.6,42.7,295.04,944.53,-115,98,65.4,5813
2015,9,6,232.5,5.8,-3.1,25.2,20.7,22.5,43.2,297.61,963.94,-58.2,1371,56.7,5820
2015,9,7,177.4,4.4,-5.1,24.2,15.7,24.3,40,298.87,969.19,-38.6,2541.4,53.1,5819
2015,9,8,210.3,5.8,-4.1,24.9,16.6,22,38.6,299.59,971.82,-25.2,3424.9,51.7,5819
2015,9,9,233.4,4.9,-4.2,28.5,19.7,23,42.7,297.83,949.78,-66.2,2134.9,50.3,5826
2015,9,10,239.8,3.3,-6.7,33.8,20.6,22.9,43.5,299.8,960.8,-29.5,4314.1,61.3,5829
2015,9,11,232.9,6.5,-2.7,35,19,22.1,41.1,298.31,979.9,-17.6,1593.8,57,5821
2015,9,12,223.1,5.6,-3.4,32.9,19,24.3,43.3,297.79,977.34,-33.9,1257.1,56.8,5820
2015,9,13,229.9,5.4,-3.6,35.9,19.5,23.6,43.1,297.76,974.69,-31.9,1382.3,59.9,5817
2015,9,14,256.4,5.1,-4,39.2,20.5,23.3,43.8,298.08,969.31,-25.1,1694.4,64.4,5819
2015,9,15,276.4,7.8,-1.3,35.3,18.7,20.3,39,298.28,977.28,-8.4,1354.3,66,5830
2015,9,16,270.1,4.6,-4.9,37,21.2,23.5,44.7,299.03,982.44,-4.5,107.8,64.3,5836
2015,9,17,251.5,6.8,-2.6,36.6,19.3,22.2,41.5,298.73,982.44,-12.3,1729.5,61.1,5831
2015,9,18,237.4,5.5,-4.1,38.2,20.1,23.6,43.7,298.74,974.59,-24.3,1958.9,62.7,5838
2015,9,19,262.7,6.6,-2.9,38.4,20.1,23.1,43.2,298.84,974.56,-39.4,1797.8,66.3,5845
2015,9,20,243.2,7.1,-1.6,38.1,20.3,22.2,42.5,297.59,977.34,-10.1,1.7,70.3,5833
2015,9,21,280.8,5.3,-4.3,38,20.9,22.7,43.6,299.27,987.53,-3.1,2110.9,70.3,5830
2015,9,22,290.6,7.8,-0.8,37.5,19.8,21.1,40.9,297.03,958.48,-31,4,68.3,5834
2015,9,23,293.8,6.7,-2.3,39.9,21.6,22.2,43.8,297.89,987.63,-9.2,699.7,72.4,5819
2015,9,24,281.6,6.2,-2.8,41.6,22.3,23.1,45.4,298.07,985.06,-49.3,997.9,70.5,5825
2015,9,25,237.2,6.7,-3,12.9,16.8,20.7,37.5,299.6,990.07,-26.6,2364.1,44.2,5823
2015,9,26,192.9,6.2,-3.6,29.6,16.2,21,37.2,299.33,982.41,-23.2,2488.1,45.1,5818
2015,9,27,189.5,5.7,-3.8,16.6,17.5,21.5,39,298.86,985.03,-30.6,301.5,42.2,5814
2015,9,28,166,5.4,-3.3,25.8,16.3,22.3,38.6,297.07,955.67,-44.4,213.8,40.6,5809
2015,9,29,169.1,4.2,-4.5,20.4,17.6,23.9,41.5,297.51,967.81,-30.7,1426.3,51.3,5805
2015,9,30,154.3,5.1,-3.5,30.1,15.2,24.7,39.9,296.58,941.3,-60.7,1399.7,50.3,5812
2015,10,1,183.7,5.1,-4.1,33.5,18.1,24.6,42.7,298.51,981.66,-49,1975.2,60.5,5824
2015,10,2,217.8,4.6,-4.9,38.2,21.5,24,45.5,298.38,969.28,-21.7,2437.2,59.5,5813
2015,10,3,218.6,5.2,-4.1,35.8,20.2,24,44.2,298.21,971.97,-36.4,2187.8,54.2,5812
2015,10,4,193.6,5.2,-4,26.5,16.5,24.3,40.8,298.61,984.76,-48.2,2063.4,43.4,5810
2015,10,5,210.4,5.3,-3.3,32.6,17.8,22.7,40.5,296.74,944.2,-51,1721.3,49.7,5801
2015,10,6,214.5,4.9,-4.3,36.2,20,23,43,298.25,974.66,-23.5,2108.2,59.1,5805
2015,10,7,224,6.6,-1.8,34.5,19.8,22.6,42.4,296.67,966.81,-43.4,657.9,62,5816
2015,10,8,237.5,7.7,-0.6,35.6,19,21.5,40.5,296.81,977.43,-24.2,310.2,61.1,5810
2015,10,9,239.5,7.2,-1,31.5,19.3,22.3,41.6,296.78,974.81,-47.9,91.5,50.8,5810
2015,10,10,210.7,4.4,-4.7,34.4,17.9,23.2,41.1,298.41,971.97,-27.6,2337,47.8,5793
2015,10,11,105.5,3.8,-5.2,20.9,10.2,24.5,34.7,298.51,982.81,-44.8,2327.4,34.5,5768
2015,10,12,75.3,4.5,-3.3,24.8,9,25.3,34.3,295.91,961.47,-49.4,1027.2,35.3,5752
2015,10,13,188.1,5.1,-2.2,30,20.5,24,44.5,295.21,974.99,-35.4,510,42.8,5751
2015,10,14,199.3,4.8,-2.5,34.4,20.7,24.1,44.8,295.23,977.58,-9,0.3,46,5737
2015,10,15,181,5.7,-1.4,32.8,20.7,22.7,43.4,295.57,990.56,-17.3,524,46.8,5736
2015,10,16,187.7,6.1,-2,32.9,18.4,21.9,40.3,296.44,980.06,-9.5,1241.1,45.8,5743
2015,10,17,203.5,5.2,-3.3,24.6,18.6,22.8,41.4,297.05,982.59,-10.7,1360.1,39.8,5758
2015,10,18,184.1,5.2,-2.9,11.1,16.1,22.6,38.7,297.2,986.18,-16.9,1161.7,35.8,5765
2015,10,19,197.7,5.4,-2.3,16.3,18.2,22,40.2,296.01,964.47,-44,112.7,38.3,5781
2015,10,20,178.8,5.3,-3.3,13.2,16.9,21.9,38.8,297.49,975.19,-23.6,172.6,39.6,5791
2015,10,21,198.8,4.6,-4.9,4.4,18.5,21.6,40.1,298.88,987.56,-5.7,2648.2,39.3,5779
2015,10,22,180.3,4.8,-4.1,10.6,16.6,21.8,38.4,298.25,981.46,-10.8,2400.4,37.4,5770
2015,10,23,180.5,4.7,-3.6,16.8,16.4,23.1,39.5,296.61,969.53,-31.7,1467,38.4,5764
2015,10,24,92.9,5.9,-1.9,8.3,7.8,22,29.8,296.44,970.87,-49.4,1383.7,33.2,5759
2015,10,25,83.2,9.7,2.8,6.1,6.6,20,26.6,294,964.52,-107,11.7,33.9,5762
2015,10,26,58.2,9.4,4.3,2.8,0.8,20.9,21.7,289.54,888.96,0,0,30.2,5767
2015,10,27,160.3,7.6,1.7,11.1,15.1,19.8,34.9,292.85,956.61,-80.2,8.5,29.1,5761
2015,10,28,164.4,6.9,1,2.8,15.5,22.1,37.6,291.72,927.63,-222.2,91.3,26.9,5749
2015,10,29,165.8,3.5,-2.5,17.5,18.8,24.5,43.3,293.12,950.7,-68.6,1.5,33.6,5734
2015,10,30,159.8,3.6,-1.7,34,19.8,26.9,46.7,291.75,951.19,-130,4.2,40.5,5720
2015,10,31,207.6,6.4,0.6,28.9,18.6,21.7,40.3,292.27,948.23,-57.5,18.5,41.4,5719
2015,11,1,180.9,6.7,1.4,24.4,18.7,21.2,39.9,292.89,974.5,-33.5,1.1,39.1,5732
2015,11,2,188.2,6,0.4,23.7,21.1,23.5,44.6,293.51,995.23,-149.9,8.1,34.5,5729
2015,11,3,142.8,8,2.7,14.4,15.3,21.8,37.1,292.23,959.62,-274.1,7.4,31.5,5740
2015,11,4,126.1,5.5,-1.8,15.8,13.5,22.9,36.4,295.11,967.06,-26.7,727.5,29.2,5734
2015,11,5,131.4,5.5,-1.6,29.7,14.2,23.2,37.4,295.37,980.11,-35.8,196.8,37.7,5744
2015,11,6,143.4,4.5,-2.1,1.8,14.1,22.7,36.8,294.78,972.11,-36.7,723.1,28,5730
2015,11,7,70.1,6.1,0.8,19.8,9,25.6,34.6,292.27,956.73,-160.9,46.8,27.7,5730
2015,11,8,127.6,5.9,-0.4,15,13.5,21.5,35,293.92,963.04,-48.8,161.8,31.1,5726
2015,11,9,150.9,9.4,3,10.1,11.1,19.1,30.2,292.95,953.72,-38.2,0.1,32.4,5745
2015,11,10,145.1,8.4,3.2,10.2,13,20.8,33.8,291.89,959.66,0,0,34.2,5746
2015,11,11,150.9,16.8,0.9,12.7,14,21.8,35.8,282.69,740,0,0,17.9,5754
2015,11,13,121.8,10.5,4,4.6,9.9,16.6,26.5,293.05,953.69,-51.4,55.8,33.4,5769
2015,11,14,129.5,8.5,1.6,4.8,11.1,18.7,29.8,293.82,953.54,-45.4,46.7,37.2,5783
2015,11,15,125.7,10.6,5.3,5.6,10.8,18.4,29.2,291.99,960.6,-91.7,0.6,33.5,5775
2015,11,16,98.2,7.4,1,-11.8,9.7,21.9,31.6,293.97,975.72,-52.3,35.7,28.6,5768
2015,11,17,140.2,6.5,0.3,-0.7,14.1,21.9,36,293.24,959.21,-66,6,27.9,5744
2015,11,18,146.3,4.4,-0.9,7.9,17.6,24.1,41.7,292.61,964.24,-81.7,39.2,30.6,5709
2015,11,19,93,8.9,3.2,-10.4,8,20,28,292.67,971.28,-67.5,20.2,26.6,5736
2015,11,20,90,9.6,4.1,-9.3,10.9,20.5,31.4,291.69,967.58,0,0,28.5,5752
2015,11,21,25.2,10.7,6.2,-12.3,4,22.4,26.4,290.19,966.65,0,0,23.5,5757
2015,11,22,23.3,12.1,7.7,-12.3,4,22.6,26.6,289.81,960.18,0,0,18.8,5755
2015,11,23,21.3,11,6.6,-13.6,4.1,22.4,26.5,287.29,886.58,0,0,20.8,5755
2015,11,24,140.1,12.5,8.2,-10.2,11.4,16.7,28.1,287.33,890.12,0,0,22.3,5760
2015,11,25,141.7,11.9,7.1,12.2,12.3,16.8,29.1,288.46,909.9,0,0,29.7,5771
2015,11,26,150.4,11.8,7.5,-7.9,13.5,16.8,30.3,287.7,910.2,0,0,24.4,5758
2015,11,27,151.6,9.3,4.6,-6.7,14.9,18.3,33.2,291.56,971.68,-64.7,7.9,28,5743
2015,11,28,154.6,8.3,2.3,9.2,15.2,18,33.2,292.95,962.15,-29.5,54.9,28.8,5735
2015,11,29,168.2,7.8,2.9,21.1,17.7,24.5,42.2,289.62,933.9,0,0,27,5743
2015,11,30,176,8.8,3.6,4,15.5,22.3,37.8,290.94,935.6,0,0,37.8,5750
2015,12,1,205.6,7.8,2.3,26.7,17.4,22.4,39.8,293.12,977.2,-119.3,0.4,44.7,5745
2015,12,3,214.4,1.7,-2.8,35.5,21.4,29.1,50.5,290.66,942.78,-159.8,387.7,37.2,5682
2015,12,4,142.1,3.4,-0.2,17.4,20.3,27.5,47.8,289.52,961.21,0,0,27.3,5664
2015,12,5,131.3,7.1,0.7,-8.5,13.1,19.6,32.7,293.75,977.74,-18.8,143.1,24.5,5721
2015,12,6,175.5,9.6,3.5,22.7,14.3,17.1,31.4,293.26,977.8,-25.3,213,30.7,5721
2015,12,7,143.1,9.4,3.9,0.8,12.5,18.2,30.7,291.95,964.86,-30.6,83.8,29.8,5724
2015,12,8,138.3,11.9,7.2,-4.7,9,16,25,289.37,943.22,-71.2,13,21,5723
2015,12,9,131.7,14.4,10.4,-5.8,8,14.1,22.1,288.94,951.88,-80.1,12,23.7,5728
2015,12,10,151,10.6,6.4,-3.6,12.1,17.7,29.8,289.86,963.95,-61.3,0.8,22,5733
2015,12,11,147.1,6.4,0.6,23.2,13.6,21.4,35,293.67,987.18,-24.7,24.6,37.3,5727
2015,12,12,134.5,7,0.9,24,11.4,22.7,34.1,293.6,982.86,-53.6,80.3,33.9,5721
2015,12,13,224.6,5.8,0.1,27.6,21.1,22.5,43.6,292.99,980.39,-24.6,80.1,39.1,5717
2015,12,14,234.6,9,5.7,11.2,20.9,23.5,44.4,287.22,932.17,0,0,30.4,5702
2015,12,15,230.6,10.4,7.5,14.4,19.8,21.4,41.2,287.4,952.19,0,0,28.1,5692
2015,12,16,99.8,12,10.6,1.8,10.4,18.6,29,283.84,918.2,0,0,25.9,5686
2015,12,17,127.7,15,14.9,-4.5,10.9,19.2,30.1,281.14,896.96,0,0,17.2,5677
2015,12,18,221.8,10.7,9.3,30.9,20,24,44,286.14,974.91,0,0,37,5659
2015,12,19,216,11.2,10.2,24.3,20,19.3,39.3,285.64,975.95,0,0,32.9,5637
2015,12,20,77.6,15.1,14.3,-13.1,-10.8,16.7,5.9,282.28,906.17,0,0,18.5,5654
2015,12,21,101.4,15.5,15.1,5.8,7.1,17.2,24.3,280.22,872.57,0,0,20.6,5653
2015,12,22,174.1,13.6,12.7,24.7,16.5,18.1,34.6,281.22,879.29,0,0,25.1,5669
2015,12,23,133.2,14.6,12,15.3,10.1,17.2,27.3,285.7,932.69,0,0,20.8,5697
2015,12,24,199.7,16.2,14.8,23.3,13.6,15.5,29.1,282.72,886.41,0,0,29.3,5692
2015,12,25,174.5,16.9,15.7,16.8,12,13.7,25.7,283.37,918.41,0,0,23.2,5659
2015,12,26,69.8,17.6,18.7,-10.7,-6.3,14.4,8.1,280.82,931.39,0,0,14.2,5697
2015,12,27,71.8,19.3,19.7,-2.8,-13.4,17.1,3.7,275.92,835.65,0,0,13.3,5737
2015,12,29,108.5,15.9,14.1,-8.7,7.3,15.1,22.4,282.29,885.82,0,0,17.1,5745
2015,12,30,79,11.6,9.5,-3.9,8.4,18.7,27.1,283.36,892.23,0,0,17.4,5722
2015,12,31,100.8,7.2,4.3,5.5,13.7,22.8,36.5,286.16,923.48,0,0,18.6,5682
2018,1,2,100.8,10.9,9.6,5.5,13.7,22.8,36.5,284.36,955.43,0,0,17.6,5682
2018,1,3,100.8,12.8,13.3,5.5,13.7,22.8,36.5,280.61,922.59,0,0,13.1,5726
2018,1,4,100.8,13.7,14.3,5.5,13.7,22.8,36.5,279.76,918.31,0,0,10,5726
2018,1,5,66,14.5,15.5,3.5,10.8,23.7,34.5,280.77,955.24,0,0,9.9,5726
2018,1,6,66,13.6,15,3.5,10.8,23.7,34.5,281.41,961.26,0,0,11.3,5726
2018,1,7,66,14.5,16.4,3.5,10.8,23.7,34.5,281.94,991.28,0,0,11.2,5726
2018,1,8,66,17.8,19.5,3.5,10.8,23.7,34.5,268.74,788.75,0,0,7.9,5721
2018,1,9,73.7,21.1,22.6,-6,4.5,17.4,21.9,279.79,944.12,0,0,11.3,5758
2018,1,10,73.7,18.2,17.9,-6,4.5,17.4,21.9,281.9,928.8,0,0,10.3,5758
2018,1,11,73.7,17.6,17.3,-6,4.5,17.4,21.9,284.04,966.2,0,0,11.9,5758
2018,1,12,73.7,20,19,-6,4.5,17.4,21.9,275.96,827.07,0,0,14,5758
2018,1,13,73.7,17.9,16.5,4.9,-8.8,17.2,8.4,286.61,1025.74,-4.6,7.7,20.6,5758
2018,1,14,73.7,21.1,16.9,4.9,4.5,17.2,21.7,279.65,869.18,0,0,12.3,5758
2018,1,15,73.7,19.1,19.9,4.9,4.5,17.2,21.7,281.56,946.33,0,0,14.3,5758
2018,1,16,73.7,17.3,17.5,4.9,4.5,17.2,21.7,286.64,1011.31,-22.5,0.9,13.4,5758
2018,1,17,73.7,17,15.2,4.9,4.5,17.2,21.7,283.04,916.33,0,0,11.9,5758
2018,1,18,73.7,16.9,16.7,4.9,4.5,17.2,21.7,287.04,1012.32,-20.8,0.7,13.4,5758
2018,1,19,73.7,18.6,18.1,8,4.5,20.3,24.8,277.9,851.12,0,0,9.7,5758
2018,1,20,73.7,19.8,14.3,10.9,7.4,23.2,30.6,274.32,776.97,0,0,7.5,5738
2018,1,21,73.7,11.5,9.2,10.9,7.4,23.2,30.6,285.4,926.54,0,0,15.2,5738
2018,1,22,73.7,13.2,11.5,10.9,7.4,23.2,30.6,284.43,936.05,0,0,9.4,5741
2018,1,23,73.7,17.4,19,10.9,7.4,23.2,30.6,276.43,870.69,0,0,10.4,5741
2018,1,24,73.7,16,11.6,10.9,7.4,23.2,30.6,276.67,785.41,0,0,12.7,5741
2018,1,25,73.7,13.5,11.8,10.9,7.4,23.2,30.6,279.43,836.97,0,0,17.5,5741
2018,1,26,73.7,6.4,8.4,10.9,7.4,23.2,30.6,301.79,1168.11,17.4,2659.2,17.4,5741
2018,1,27,73.7,12.9,11.3,10.9,7.4,23.2,30.6,286.43,979.72,0,0,18.3,5741
2018,1,28,73.7,17.6,18.4,10.9,7.4,23.2,30.6,272.13,789.9,0,0,11.1,5741
2018,1,29,73.7,12.5,11.3,10.9,7.4,23.2,30.6,281.42,870.6,0,0,22.8,5741
2018,1,30,73.7,13.8,12.3,10.9,7.4,23.2,30.6,280.97,874.18,0,0,8.6,5741
2018,1,31,86,15.3,14.3,1.9,4.5,16,20.5,289.15,1005.98,0,0,16.8,5757
2018,2,1,86,15.7,13.1,1.9,4.5,16,20.5,282.41,867.17,0,0,22.7,5757
2018,2,2,87.2,14.2,11.1,4.2,4.6,18.2,22.8,284.97,893.74,0,0,16.7,5757
2018,2,3,87.2,13.1,9.4,4.2,4.6,18.2,22.8,288.05,939.55,0,0,19.2,5757
2018,2,4,87.2,12.2,7.3,4.2,4.6,18.2,22.8,291.42,990.9,0,0,20.8,5757
2018,2,5,87.2,12.9,7.8,4.2,4.6,18.2,22.8,290.41,973.23,0,0,21.4,5757
2018,2,6,87.2,13.8,7.1,4.2,4.6,18.2,22.8,287.38,890.22,0,0,20.3,5757
2018,2,7,87.2,8.6,12.1,4.2,4.6,18.2,22.8,298.43,1060.46,0,159.4,21.8,5757
